listing_id,id,date,reviewer_id,reviewer_name,comments
28871,277429541,2018-06-16,166637905,Ethan,"Great location, friendly host, room was spacious and clean."
28871,279230045,2018-06-20,86011269,Caitlin,"This is my second time staying at Edwin’s place and it is probably my favourite Airbnb i have stayed in. You get the real “Amsterdam” feel when you stay here. It’s close to everything and only a short walk to the red light district, the main strip and dam square. Edwin is such a great person and his cat Pookie just adds to the greatness. Would highly recommend anyone to stay here on their next trip to Amsterdam! "
28871,280498109,2018-06-23,144928592,Kyle,"My wife and I stayed at Edwins for two nights. We absolutely loved it. One of the best Airbnb's I have stayed in. It is perfectly situated on the corner of a busy street with everything you need for a true Amsterdam experience. Don't hestitate & book this accomdation ASAP, you will NOT regret it. Kyle & Sarah"
28871,282452571,2018-06-27,15955199,辛根,"房間是山型屋的樓上,因為樓梯比較狹窄所以行李多的會比較辛苦些,但是房子位置左右都有Trem可搭,而且後方就是花市,地理位置非常棒,房東也是非常熱情,有任何問題都能請他協助,有機會還會想住"
28871,283107921,2018-06-29,109535547,Valerie,Edwin was very pleasant and helpful!
28871,284081376,2018-07-01,114707361,Annika,"We had such a nice stay at Edwin! The apartment is really nice and the area it’s located in is amazing. Of Course it was a bit louder as it was in the party area, but as Edwin gave us a fan we just closed the window and everything was nice. :) the check-in/-out was really uncomplicated. The cute cat visited us once but she just relaxed in the room for a while. The room was so nice you felt welcome from the beginning. It was a really nice time and Edwin is a really great host! :)"
28871,285920531,2018-07-05,24456085,Laura,"Such a lovely room with an easily accessible shower, and access to a mini fridge and tea/coffee which was a nice touch. Everything was very clean and homely. Edwin was an amazing host, very attentive and gave us some great local recommendations. The location is perfect, just a short walk to the centre of the city and an even shorter walk to a vibrant square with lots of bars and restaurants. Thank you very much for such a lovely time in Amsterdam!"
28871,287643997,2018-07-08,67105532,Sunny,Great location to explore Amsterdam from!
28871,288615500,2018-07-10,9927885,Jack,"Edwin is friendly, the location can't be beat and the rooms are cool! He made us feel comfortable. "
28871,290913784,2018-07-15,1784099,Marjorie,"Edwin's place is a delight. The pictures and the details on the ad were spot on. Edwin was a communicative, warm, and helpful host. The room is a good size, and the house is a lovely traditional dutch structure. We were able to explore the city on foot due to the central location. At night, the neighborhood comes alive and is quite loud. We slept with ear plugs in and were just fine. Also, if you've never experienced dutch architecture, the stairs are often closer to ladders; which we found fun and charming, but may be an issue for people with even slight mobility issues. All in all, we're very happy we stayed."
28871,292528138,2018-07-18,149685131,Yasmin,Very welcoming
28871,293430326,2018-07-20,198415699,Isabella,"I stayed a couple days by Edwin's place in the double room and loved it. The house is clean and Edwin is a very good host, polite and funny.  Highly recommend! "
28871,296533007,2018-07-26,73860402,Jorge,"Un lugar mejor ubicado sería imposible! la habitación excelente, baño... todo perfecto."
28871,299617648,2018-07-31,156374065,Phillip,Great location in Amsterdam. Just what we needed for our short stay!
28871,305980486,2018-08-12,23514713,Roman,"For future travelers I advise you to book accommodation with Edwin. Excellent location, very clean house, close to cafes and restaurants, flower market. Nearby there are shops, public transport stops."
28871,307476892,2018-08-14,206038610,Ronei,"It’s a very nice put together place, extremely clean and cozy.  It was definitely a awesome stay !"
28871,308465419,2018-08-16,205062018,Simon,"what a lovely place!!, near everything you need !!"
28871,310171656,2018-08-19,150977313,Carolina,"Nuestra estancia con Edwin fue excelente! La habitación es amplia y super cómoda. Edwin fue super amable al lavar nuestra ropa y al ayudarnos a subir y bajar las valijas. La ubicación es excelente, justo en el medio para ir como hacia todos lados! Repetiríamos! "
28871,311812337,2018-08-22,175225047,석준,"Clean room, good location, nice host"
28871,313270641,2018-08-25,79350283,Chyanne,"Excellent room in a great location
"
28871,314661878,2018-08-27,125017015,Ravi,"Edwin is a great host, very friendly and has a beautiful cat! His property is in an excellent location, so central and close to public transport, you are never more than 10 mins away from where you want to go! Will stay again!"
28871,322168727,2018-09-12,10532487,Michael,Great location and Edwin is a very friendly host
28871,325309463,2018-09-19,80531148,Danni,Edwin is a lovely host and has a lovely house too! The house is really authentic and has a cool vibe that you wouldn't otherwise get with a hotel. Staying in his house makes you feel like a local with the winding stairs inside and old style building. Being so central is also great because you can walk anywhere or jump on the tram which is close by. I definitely recommend!
28871,326946644,2018-09-23,28010238,Alexandros,"Excellent host, downtown location, amazing vfm! Absolutely recommended!"
28871,328182526,2018-09-25,49332630,Maximilian,"Such a great time at Edwin’s Place! Great host, very clean and such a great location."
28871,328818643,2018-09-27,106890089,Aline,"The place is great! Surprises me that Edwin was so thoughtful and the room and bathroom were both well equipped. Also, the host is lovely, he even gave us tips to go to another little town, but we couldn't go there yet. I'm sure I will go back to Amsterdam a couple of times, as it's quick and cheap from England, and I'll probably stay at Edwin's guest house, cause it's really nice and chill. Thank you Edwin, for being a great person and running a nice place ♥ :)"
28871,330841042,2018-10-01,59477655,Mario,Kann ich nur Empfehlen.! Lage Top.!
28871,332417828,2018-10-05,170877093,Christian,"This apartment was amazing. Beyond our expectations. It is very centrally located, we had no problem getting around town. Edwin was a great host. Our flight was canceled, so we would not be arriving until very late at night. He stayed up until we got to the apartment, so he could welcome us. We appreciated the hospitality, especially after difficult travel issues. It is located near active bars, but we had no issues sleeping."
28871,337741276,2018-10-17,144182339,Thainá Castro,"A localização da casa de Edwin é maravilhosa! É possível ir para os principais lugares e pontos turísticos a pé. Fica localizado em uma rua cheia de restaurantes, com bastante movimento, inclusive a noite, o que faz ser um pouco barulhento, mas não foi nenhum problema para nós. Edwin é super simpático e engraçado. Como é um quarto com banheiro compartilhado estávamos um pouco receosos quanto à limpeza do banheiro, mas Edwin limpava-o todos os dias e não tivemos problema nenhum. Ficamos muito satisfeitos e recomendamos muito o local."
28871,339075072,2018-10-21,40352056,Karen,"5 Stars and really good find for central Dam. I really enjoyed my stay, Edwin is a superb host would stay again for sure."
28871,340280296,2018-10-23,26615675,Yo,"will definitely choose this place whern I come next time.

convenient location and the host were superrrrrrrrr nice"
28871,341165152,2018-10-26,18982166,Katie,"This space could not be more ideally located! Edwin was a great host, very responsive and welcoming, even helping with our luggage up the steep Dutch stairs. While the location is central and ideal we are glad we brought some ear plugs to drown out the noise from the street. Our private room was very comfortable and we did not run into too many issues with a shared bathroom."
